scorer,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000
bodyparts,left-eye-outer,left-eye-outer,left-eye-outer,left-eye-inner,left-eye-inner,left-eye-inner,right-eye-outer,right-eye-outer,right-eye-outer,right-eye-inner,right-eye-inner,right-eye-inner
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
6887,268.67121601104736,63.645342111587524,1.0,246.0066773891449,53.370726585388184,1.0,58.32014715671539,65.13381099700928,1.0,76.00145244598389,51.18250370025635,1.0
6888,269.07965564727783,63.706846952438354,1.0,246.1832070350647,53.48034381866455,1.0,58.27807974815369,64.8427152633667,1.0,76.12444496154785,50.682820320129395,1.0
6889,270.3004722595215,63.51060962677002,1.0,246.49627566337585,53.8815860748291,1.0,58.589903235435486,64.76023483276367,1.0,75.75193309783936,50.99057483673096,1.0
6890,269.6823204755783,62.77483654022217,1.0,246.64814519882202,52.517032623291016,1.0,58.11167311668396,64.10250663757324,1.0,76.88073825836182,50.45889186859131,1.0
6891,269.06646490097046,63.58445930480957,1.0,246.14082145690918,53.71704292297363,1.0,59.04913407564163,65.1584939956665,1.0,76.36167907714844,51.06821870803833,1.0
6892,269.72492372989655,62.280704498291016,1.0,246.39013814926147,53.36904335021973,1.0,58.33519387245178,64.51226139068604,1.0,75.1107873916626,51.45424556732178,1.0
6893,269.3662602901459,62.28864097595215,1.0,246.53753018379211,53.78700256347656,1.0,58.224403381347656,63.801140785217285,1.0,76.62248134613037,50.73320007324219,1.0
6894,270.202782869339,62.12985038757324,1.0,247.51004934310913,52.423041343688965,1.0,58.12456512451172,63.85663986206055,1.0,77.16717720031738,49.96022129058838,1.0
6895,271.40106654167175,60.50656604766846,1.0,246.84468150138855,51.84730529785156,1.0,58.257954597473145,63.6650447845459,1.0,76.81727123260498,50.70111656188965,1.0
6896,270.2587625980377,61.533175468444824,1.0,245.9763011932373,51.97922086715698,1.0,58.64683532714844,64.29638004302979,1.0,76.22645568847656,50.2417573928833,1.0
6897,271.02948784828186,60.198957443237305,1.0,247.14313077926636,52.223501205444336,1.0,58.35332679748535,64.02255344390869,1.0,76.05861854553223,50.27332782745361,1.0
6898,270.6301152706146,62.13698196411133,1.0,246.14571714401245,52.85641288757324,1.0,58.953964591026306,64.59141635894775,1.0,76.32545948028564,51.08227729797363,1.0
6899,270.11191964149475,62.609161376953125,1.0,246.1533558368683,52.41021537780762,1.0,58.51443684101105,65.54383754730225,1.0,77.07687282562256,51.60951852798462,1.0
6900,269.32905745506287,62.91237163543701,1.0,246.04444789886475,52.719786643981934,1.0,57.48167181015015,64.62911987304688,1.0,76.57470035552979,51.63351917266846,1.0
6901,269.4221178293228,62.651822090148926,1.0,246.1503460407257,53.04876518249512,1.0,57.09455466270447,63.86246395111084,1.0,76.79698085784912,51.15527820587158,1.0
6902,269.68509566783905,62.473591804504395,1.0,245.7667599916458,52.87294578552246,1.0,56.85651206970215,63.822038650512695,1.0,77.83087348937988,50.91424608230591,1.0
6903,269.15534591674805,62.13539409637451,1.0,245.7135261297226,52.752821922302246,1.0,57.85807466506958,63.958815574645996,1.0,77.00163173675537,50.67219114303589,1.0
6904,269.81590497493744,62.97610664367676,1.0,245.4954470396042,52.54419803619385,1.0,57.42178964614868,63.45632362365723,1.0,77.68492794036865,50.46344232559204,1.0
6905,268.4361162185669,63.99988532066345,1.0,245.8977142572403,52.58418941497803,1.0,57.20525574684143,64.5270414352417,1.0,78.02573680877686,51.17625951766968,1.0
6906,269.63965451717377,63.384260177612305,1.0,246.11280632019043,52.61999320983887,1.0,57.58480525016785,64.2506914138794,1.0,77.11689567565918,50.74049997329712,1.0
6907,268.6273012161255,64.13246965408325,1.0,246.28380370140076,52.42605209350586,1.0,57.68829679489136,64.48652076721191,1.0,77.70181560516357,50.7911262512207,1.0
6908,268.88660526275635,63.109989166259766,1.0,246.7117896080017,52.0976619720459,1.0,57.4175865650177,65.11867713928223,1.0,76.42545509338379,50.50855350494385,1.0
6909,268.4108247756958,63.52110719680786,1.0,246.36089515686035,52.79041767120361,1.0,58.25791120529175,65.40060329437256,1.0,76.99966526031494,50.37075328826904,1.0
6910,270.32669854164124,63.33634948730469,1.0,246.0215277671814,52.11997127532959,1.0,58.53160107135773,65.68585205078125,1.0,76.57271194458008,51.04563903808594,1.0
6911,268.63756465911865,63.21459603309631,1.0,246.31905245780945,52.49716091156006,1.0,58.26559102535248,65.47996520996094,1.0,77.23627185821533,50.74257040023804,1.0
6912,269.2269458770752,63.377286434173584,1.0,246.08280777931213,52.92440414428711,1.0,58.01322591304779,65.01224994659424,1.0,76.52136039733887,50.94527816772461,1.0
6913,269.85666716098785,63.04197311401367,1.0,246.5216543674469,52.508758544921875,1.0,58.1206636428833,65.5547227859497,1.0,76.95730113983154,51.16749334335327,1.0
6914,269.6110656261444,63.308159828186035,1.0,245.62115848064423,53.36865711212158,1.0,57.98150062561035,65.26792478561401,1.0,76.16114330291748,51.207037925720215,1.0
6915,269.84747636318207,63.256009101867676,1.0,245.94399094581604,53.53952407836914,1.0,58.0045462846756,64.68702793121338,1.0,77.65221500396729,50.4323616027832,1.0
6916,270.1126186847687,62.97280406951904,1.0,245.7428320646286,53.610344886779785,1.0,58.64542865753174,65.50734186172485,1.0,77.9123477935791,51.03621959686279,1.0
6917,270.6257529258728,62.82575607299805,1.0,245.02562260627747,53.777695655822754,1.0,57.96386480331421,65.34223461151123,1.0,77.39156913757324,51.20813322067261,1.0
6918,270.187655210495,62.70687675476074,1.0,245.89923083782196,52.59298610687256,1.0,57.809325218200684,64.23242282867432,1.0,77.86416530609131,50.85677671432495,1.0
6919,269.9341993331909,62.794278144836426,1.0,245.54992294311523,52.61180305480957,1.0,58.88136684894562,64.73455333709717,1.0,77.70906639099121,50.838804721832275,1.0
6920,268.40800857543945,63.20328164100647,1.0,245.5442612171173,53.37074375152588,1.0,59.145521461963654,64.41779232025146,1.0,76.57920265197754,51.11457061767578,1.0
6921,269.99402236938477,63.4759464263916,1.0,245.48999190330505,52.683905601501465,1.0,58.103649497032166,64.85846614837646,1.0,76.53061103820801,50.84595775604248,1.0
6922,269.32255458831787,63.9202241897583,1.0,247.4137761592865,52.44890785217285,1.0,59.21894210577011,65.16528797149658,1.0,76.06078338623047,51.1003475189209,1.0
6923,269.0561218261719,63.98867106437683,1.0,246.25794124603271,52.58187007904053,1.0,59.08063495159149,64.77351379394531,1.0,76.5230073928833,50.54256725311279,1.0
6924,268.2283363342285,64.27947521209717,1.0,245.6175776720047,52.442087173461914,1.0,58.559956312179565,64.42564582824707,1.0,77.09786415100098,50.968005657196045,1.0
6925,268.30667209625244,63.98934316635132,1.0,246.18362379074097,52.54051876068115,1.0,58.61291325092316,64.80021953582764,1.0,76.5196704864502,50.34347486495972,1.0
6926,268.88225173950195,63.46347713470459,1.0,245.98169779777527,52.70962429046631,1.0,58.117000341415405,65.15863513946533,1.0,76.78564643859863,50.85142993927002,1.0
6927,268.1207342147827,64.22237873077393,1.0,244.7350525856018,52.74122333526611,1.0,57.89926314353943,65.21369647979736,1.0,77.41219806671143,50.89407730102539,1.0
6928,267.9145369529724,64.12308835983276,1.0,245.16315186023712,53.326924324035645,1.0,58.71383202075958,63.946577072143555,1.0,76.39587116241455,51.19978380203247,1.0
6929,268.3143491744995,63.95121479034424,1.0,246.24081802368164,52.10740661621094,1.0,58.171611309051514,64.69398260116577,1.0,77.12776470184326,51.19329643249512,1.0
6930,270.3402705192566,62.880144119262695,1.0,245.2953633069992,53.43345260620117,1.0,57.920488119125366,64.41856098175049,1.0,76.87956047058105,51.32403230667114,1.0
6931,268.327974319458,64.15711116790771,1.0,245.6255728006363,53.5549373626709,1.0,58.25136423110962,65.08818435668945,1.0,77.49493217468262,51.132506370544434,1.0
6932,268.2930040359497,64.27564287185669,1.0,245.67966175079346,53.2075138092041,1.0,58.17707705497742,64.17862796783447,1.0,77.53417205810547,50.658729553222656,1.0
6933,270.32281374931335,63.24266338348389,1.0,245.57371199131012,53.54199504852295,1.0,57.83371376991272,64.21047115325928,1.0,77.93042182922363,50.40810680389404,1.0
6934,269.6577503681183,63.785831451416016,1.0,245.4232199192047,53.60812473297119,1.0,56.9942626953125,63.82560443878174,1.0,77.61713027954102,50.45630168914795,1.0
6935,268.467586517334,63.317413330078125,1.0,245.51814579963684,52.92096996307373,1.0,57.32567811012268,64.2475118637085,1.0,77.33918571472168,51.29335117340088,1.0
6936,270.04391384124756,62.31748580932617,1.0,247.0609278678894,51.60776996612549,1.0,58.1765558719635,64.53168487548828,1.0,76.59453392028809,51.46045684814453,1.0
6937,269.9800384044647,62.362199783325195,1.0,246.98274898529053,51.83629560470581,1.0,57.612380266189575,64.20966053009033,1.0,76.81700897216797,51.361326694488525,1.0
6938,269.33888351917267,63.401793479919434,1.0,245.663281083107,52.728492736816406,1.0,56.49184012413025,63.6886510848999,1.0,77.59554862976074,51.1322660446167,1.0
6939,270.8807108402252,62.83385372161865,1.0,246.57656359672546,52.68513488769531,1.0,56.85426878929138,64.74332809448242,1.0,78.2379903793335,51.514899253845215,1.0
6940,268.7354345321655,63.4187171459198,1.0,245.5932401418686,53.325201988220215,1.0,56.32398796081543,64.00035953521729,1.0,78.56266498565674,51.168755531311035,1.0
6941,270.2853283882141,62.83699131011963,1.0,245.67350029945374,53.15613555908203,1.0,56.90949106216431,63.97792911529541,1.0,78.08726215362549,51.161489486694336,1.0
6942,270.116140127182,62.236534118652344,1.0,245.60260438919067,52.942681312561035,1.0,57.669567584991455,64.69275856018066,1.0,76.07265090942383,52.24450492858887,1.0
6943,270.88532519340515,63.35790538787842,1.0,245.66254448890686,52.80436420440674,1.0,58.05775475502014,65.03494930267334,1.0,76.1956558227539,51.466930866241455,1.0
6944,270.2498233318329,62.297786712646484,1.0,246.0473711490631,52.8632287979126,1.0,58.59949707984924,64.63099384307861,1.0,76.97983264923096,51.486023902893066,1.0
6945,270.17504048347473,62.52450084686279,1.0,245.68709993362427,52.9930419921875,1.0,57.76293230056763,64.56179332733154,1.0,76.86004638671875,51.28998374938965,1.0
6946,268.84735679626465,63.51405453681946,1.0,245.60023260116577,53.63224220275879,1.0,57.473580837249756,65.16664981842041,1.0,76.55170059204102,51.1650652885437,1.0
6947,269.5318441390991,63.034040451049805,1.0,245.76609551906586,53.06521224975586,1.0,57.88786602020264,64.17852592468262,1.0,76.07687759399414,51.81194496154785,1.0
6948,269.50613021850586,63.54048156738281,1.0,245.48468816280365,53.54944324493408,1.0,58.48155498504639,65.19582653045654,1.0,74.98998498916626,52.35043907165527,1.0
6949,270.412894487381,62.67995738983154,1.0,245.66697454452515,52.83607196807861,1.0,58.642773509025574,64.86230850219727,1.0,75.82466077804565,51.03324842453003,1.0
6950,269.79400396347046,62.57303428649902,1.0,245.6614898443222,52.54334259033203,1.0,58.12065124511719,65.091552734375,1.0,75.52722883224487,51.130775451660156,1.0
6951,269.55000698566437,62.65396690368652,1.0,245.69625222682953,51.99897241592407,1.0,58.16490983963013,64.17930793762207,1.0,76.15399360656738,51.13451099395752,1.0
6952,269.13923823833466,62.76009178161621,1.0,245.01515531539917,52.98318386077881,1.0,59.03194284439087,63.75597858428955,1.0,75.63225841522217,51.4861364364624,1.0
6953,269.13769125938416,62.5229549407959,1.0,245.6300413608551,52.704627990722656,1.0,58.317736864089966,63.86982250213623,1.0,76.73539543151855,51.05306386947632,1.0
6954,270.9335050582886,60.94855499267578,1.0,245.92151129245758,52.55590057373047,1.0,58.291213274002075,64.3516035079956,1.0,76.47781467437744,50.77795219421387,1.0
6955,270.52367973327637,61.12808609008789,1.0,246.31844425201416,52.65239429473877,1.0,57.941792726516724,64.9868516921997,1.0,76.05311965942383,51.01221799850464,1.0
6956,270.60122418403625,61.88570690155029,1.0,246.12372946739197,52.95664405822754,1.0,57.116597414016724,63.93895435333252,1.0,75.73611211776733,51.5665078163147,1.0
6957,270.31596302986145,62.29513359069824,1.0,245.876762509346,53.22871398925781,1.0,59.16669464111328,63.266459465026855,1.0,76.64920616149902,50.14453315734863,1.0
6958,269.5911659002304,62.26872158050537,1.0,246.66586804389954,52.41445541381836,1.0,57.883948802948,64.02118396759033,1.0,76.8225212097168,50.370131969451904,1.0
6959,269.97063064575195,62.78595447540283,1.0,245.9962511062622,52.678775787353516,1.0,57.92127466201782,63.79905891418457,1.0,76.5932559967041,51.15672159194946,1.0
6960,269.18927574157715,62.56198692321777,1.0,246.4685342311859,53.36255645751953,1.0,57.122395038604736,63.165764808654785,1.0,76.09310875833035,49.90288543701172,1.0
6961,268.65223026275635,63.859310150146484,1.0,246.2470726966858,54.0387544631958,1.0,58.2541937828064,62.93136978149414,1.0,77.68305015563965,50.46081018447876,1.0
6962,268.31069564819336,63.37652373313904,1.0,245.7150411605835,54.78503465652466,1.0,58.207876682281494,63.69201469421387,1.0,77.51252746582031,50.17379140853882,1.0
6963,269.0102128982544,63.157307386398315,1.0,245.98397052288055,53.3005485534668,1.0,58.03603410720825,63.556081771850586,1.0,76.53421211242676,49.7528600692749,1.0
6964,268.95607566833496,63.16064715385437,1.0,245.89680540561676,53.30241775512695,1.0,58.358176708221436,62.725769996643066,1.0,76.89576625823975,49.8525447845459,1.0
6965,268.3184928894043,64.0212893486023,1.0,246.12582755088806,53.59065246582031,1.0,58.541112422943115,63.4452018737793,1.0,77.38023471832275,50.01300096511841,1.0
6966,267.6864047050476,63.630807876586914,1.0,245.70151388645172,53.98814582824707,1.0,58.44328165054321,63.19450569152832,1.0,77.16651344299316,49.88176202774048,1.0
6967,268.6255865097046,62.768351316452026,1.0,246.60664820671082,53.18195056915283,1.0,58.876898765563965,63.42529487609863,1.0,76.7145299911499,50.002140522003174,1.0
6968,268.55066680908203,63.123621702194214,1.0,246.59943103790283,53.39088535308838,1.0,57.73169136047363,63.14681911468506,1.0,77.07995796203613,49.43109083175659,1.0
6969,268.88863372802734,63.786874771118164,1.0,246.3328573703766,53.10692310333252,1.0,58.42748498916626,63.87888145446777,1.0,76.00518608093262,49.84432554244995,1.0
6970,268.7952604293823,63.856133460998535,1.0,246.68071484565735,52.30380725860596,1.0,58.42945146560669,63.752121925354004,1.0,76.99274635314941,49.72439622879028,1.0
6971,268.70049381256104,63.28725266456604,1.0,245.4712040424347,52.61790180206299,1.0,57.19945049285889,63.74968910217285,1.0,76.75987529754639,50.24939584732056,1.0
6972,269.98552322387695,63.65704536437988,1.0,246.26934790611267,53.14381694793701,1.0,57.710164070129395,63.066009521484375,1.0,77.02899837493896,49.48994445800781,1.0
6973,269.0280179977417,63.35218811035156,1.0,247.20684790611267,52.06533432006836,1.0,58.339603662490845,64.09518146514893,1.0,77.01522254943848,50.055397510528564,1.0
6974,268.66468334198,63.40124702453613,1.0,246.6911334991455,52.733378410339355,1.0,57.90723466873169,63.31625175476074,1.0,76.10759353637695,49.791646003723145,1.0
6975,268.8173894882202,63.37179231643677,1.0,246.72567319869995,52.80160427093506,1.0,58.3820481300354,63.22538375854492,1.0,77.66185474395752,49.50707674026489,1.0
6976,268.63807582855225,62.80274844169617,1.0,246.36559009552002,53.147233963012695,1.0,58.44971036911011,63.24625110626221,1.0,77.16700553894043,49.84867238998413,1.0
6977,268.32420444488525,63.851595878601074,1.0,245.59494924545288,53.1972599029541,1.0,58.54359292984009,63.45969200134277,1.0,76.80109310150146,50.58490705490112,1.0
6978,268.2243766784668,63.8893883228302,1.0,246.00850296020508,54.154685497283936,1.0,58.57372999191284,63.848148345947266,1.0,75.74632930755615,50.5756254196167,1.0
6979,267.8536796569824,64.34162330627441,1.0,246.21471285820007,52.77479076385498,1.0,58.70109462738037,63.5173454284668,1.0,76.59730339050293,50.38173723220825,1.0
6980,268.5659341812134,63.870922565460205,1.0,245.3494416475296,53.55607509613037,1.0,58.39257001876831,63.73194599151611,1.0,76.59135341644287,50.77671480178833,1.0
6981,267.9013271331787,64.26306533813477,1.0,246.0255286693573,52.37402820587158,1.0,57.57868981361389,64.63574314117432,1.0,76.48282432556152,51.87873363494873,1.0
6982,268.26750087738037,63.58080554008484,1.0,245.76873099803925,53.11615467071533,1.0,57.19086313247681,64.45992469787598,1.0,76.1287612915039,52.161184310913086,1.0
6983,269.5214304924011,62.83294200897217,1.0,246.22344994544983,52.36574840545654,1.0,57.29011869430542,64.12555027008057,1.0,78.22656536102295,51.38188982009888,1.0
6984,268.1326198577881,64.17190551757812,1.0,245.51529097557068,53.24483585357666,1.0,56.136873960494995,63.513261795043945,1.0,77.63978862762451,51.14585065841675,1.0
6985,269.8257339000702,63.434990882873535,1.0,245.0099195241928,53.97070598602295,1.0,57.59969091415405,63.470998764038086,1.0,77.47406005859375,50.31674909591675,1.0
6986,269.0123051404953,62.56939697265625,1.0,246.0341386795044,52.457823753356934,1.0,56.81332874298096,63.290836334228516,1.0,77.12533569335938,50.38928842544556,1.0
6987,269.1063278913498,62.46307849884033,1.0,246.37188982963562,52.350205421447754,1.0,56.87421941757202,63.04772663116455,1.0,77.87995719909668,50.52885150909424,1.0
6988,269.1638151407242,63.75838088989258,1.0,245.91137301921844,53.34065914154053,1.0,56.74464011192322,63.46102714538574,1.0,76.54739093780518,50.417888164520264,1.0
6989,269.0985609292984,62.73534297943115,1.0,245.3591331243515,53.238779067993164,1.0,57.47887396812439,64.36009693145752,1.0,77.66396713256836,50.07471942901611,1.0
6990,269.1026808023453,62.80889129638672,1.0,244.97583889961243,53.290242195129395,1.0,57.43563365936279,64.26332187652588,1.0,77.8688907623291,50.2291955947876,1.0
6991,269.16541385650635,62.698872566223145,1.0,245.0512616634369,53.150787353515625,1.0,57.49584102630615,65.1065444946289,1.0,78.43543720245361,50.37763166427612,1.0
6992,270.2027816772461,62.68324851989746,1.0,246.71333694458008,52.53976535797119,1.0,56.70789051055908,65.33171033859253,1.0,78.14164447784424,50.86900472640991,1.0
6993,269.8374717235565,62.83897304534912,1.0,245.07498919963837,52.802924156188965,1.0,57.115806579589844,65.37842750549316,1.0,77.92304992675781,51.782331466674805,1.0
6994,271.21472358703613,62.07698345184326,1.0,247.25172090530396,51.857234954833984,1.0,56.887656450271606,64.6463680267334,1.0,77.70284652709961,50.4226336479187,1.0
6995,270.40105676651,62.014418601989746,1.0,245.6412707567215,52.40861129760742,1.0,56.82957482337952,64.55390167236328,1.0,79.05711555480957,50.691002368927,1.0
